year,state,state_po,county,FIPS,candidate,candidatevotes,totalvotes
2016,South Carolina,SC,Anderson,45007,Hillary Clinton,21097,80483
2016,South Carolina,SC,Anderson,45007,Donald Trump,56232,80483
2016,South Carolina,SC,Anderson,45007,Other,3154,80483
2016,South Carolina,SC,Bamberg,45009,Hillary Clinton,3898,6214
2016,South Carolina,SC,Bamberg,45009,Donald Trump,2204,6214
2016,South Carolina,SC,Bamberg,45009,Other,112,6214
2016,South Carolina,SC,Barnwell,45011,Hillary Clinton,4400,9485
2016,South Carolina,SC,Barnwell,45011,Donald Trump,4889,9485
2016,South Carolina,SC,Barnwell,45011,Other,196,9485
2016,South Carolina,SC,Beaufort,45013,Hillary Clinton,32138,78524
2016,South Carolina,SC,Beaufort,45013,Donald Trump,42922,78524
2016,South Carolina,SC,Beaufort,45013,Other,3464,78524
2016,South Carolina,SC,Berkeley,45015,Hillary Clinton,30705,79517
2016,South Carolina,SC,Berkeley,45015,Donald Trump,44587,79517
2016,South Carolina,SC,Berkeley,45015,Other,4225,79517
2016,South Carolina,SC,Calhoun,45017,Hillary Clinton,3573,7549
2016,South Carolina,SC,Calhoun,45017,Donald Trump,3787,7549
2016,South Carolina,SC,Calhoun,45017,Other,189,7549
2016,South Carolina,SC,Charleston,45019,Hillary Clinton,89299,176345
2016,South Carolina,SC,Charleston,45019,Donald Trump,75443,176345
2016,South Carolina,SC,Charleston,45019,Other,11603,176345
2016,South Carolina,SC,Cherokee,45021,Hillary Clinton,6092,21759
2016,South Carolina,SC,Cherokee,45021,Donald Trump,15167,21759
2016,South Carolina,SC,Cherokee,45021,Other,500,21759
2016,South Carolina,SC,Chester,45023,Hillary Clinton,6579,14192
2016,South Carolina,SC,Chester,45023,Donald Trump,7265,14192
2016,South Carolina,SC,Chester,45023,Other,348,14192
2016,South Carolina,SC,Chesterfield,45025,Hillary Clinton,6858,16581
2016,South Carolina,SC,Chesterfield,45025,Donald Trump,9312,16581
2016,South Carolina,SC,Chesterfield,45025,Other,411,16581
2016,South Carolina,SC,Clarendon,45027,Hillary Clinton,7732,15395
2016,South Carolina,SC,Clarendon,45027,Donald Trump,7386,15395
2016,South Carolina,SC,Clarendon,45027,Other,277,15395
2016,South Carolina,SC,Colleton,45029,Hillary Clinton,7627,17251
2016,South Carolina,SC,Colleton,45029,Donald Trump,9091,17251
2016,South Carolina,SC,Colleton,45029,Other,533,17251
2016,South Carolina,SC,Darlington,45031,Hillary Clinton,13888,29674
2016,South Carolina,SC,Darlington,45031,Donald Trump,14989,29674
2016,South Carolina,SC,Darlington,45031,Other,797,29674
2016,South Carolina,SC,Dillon,45033,Hillary Clinton,5834,11698
2016,South Carolina,SC,Dillon,45033,Donald Trump,5637,11698
2016,South Carolina,SC,Dillon,45033,Other,227,11698
2016,South Carolina,SC,Dorchester,45035,Hillary Clinton,24055,62567
2016,South Carolina,SC,Dorchester,45035,Donald Trump,34987,62567
2016,South Carolina,SC,Dorchester,45035,Other,3525,62567
2016,South Carolina,SC,Edgefield,45037,Hillary Clinton,4491,11644
2016,South Carolina,SC,Edgefield,45037,Donald Trump,6842,11644
2016,South Carolina,SC,Edgefield,45037,Other,311,11644
2016,South Carolina,SC,Fairfield,45039,Hillary Clinton,6945,11267
2016,South Carolina,SC,Fairfield,45039,Donald Trump,4027,11267
2016,South Carolina,SC,Fairfield,45039,Other,295,11267
2016,South Carolina,SC,Florence,45041,Hillary Clinton,26710,57931
2016,South Carolina,SC,Florence,45041,Donald Trump,29573,57931
2016,South Carolina,SC,Florence,45041,Other,1648,57931
2016,South Carolina,SC,Georgetown,45043,Hillary Clinton,13310,31657
2016,South Carolina,SC,Georgetown,45043,Donald Trump,17389,31657
2016,South Carolina,SC,Georgetown,45043,Other,958,31657
2016,South Carolina,SC,Greenville,45045,Hillary Clinton,74483,215165
2016,South Carolina,SC,Greenville,45045,Donald Trump,127832,215165
2016,South Carolina,SC,Greenville,45045,Other,12850,215165
2016,South Carolina,SC,Greenwood,45047,Hillary Clinton,10711,28763
2016,South Carolina,SC,Greenwood,45047,Donald Trump,16961,28763
2016,South Carolina,SC,Greenwood,45047,Other,1091,28763
2016,South Carolina,SC,Hampton,45049,Hillary Clinton,5170,8806
2016,South Carolina,SC,Hampton,45049,Donald Trump,3488,8806
2016,South Carolina,SC,Hampton,45049,Other,148,8806
2016,South Carolina,SC,Horry,45051,Hillary Clinton,39410,132920
2016,South Carolina,SC,Horry,45051,Donald Trump,89288,132920
2016,South Carolina,SC,Horry,45051,Other,4222,132920
2016,South Carolina,SC,Jasper,45053,Hillary Clinton,5956,11427
2016,South Carolina,SC,Jasper,45053,Donald Trump,5187,11427
2016,South Carolina,SC,Jasper,45053,Other,284,11427
2016,South Carolina,SC,Kershaw,45055,Hillary Clinton,10330,28995
2016,South Carolina,SC,Kershaw,45055,Donald Trump,17542,28995
2016,South Carolina,SC,Kershaw,45055,Other,1123,28995
2016,South Carolina,SC,Lancaster,45057,Hillary Clinton,13812,38938
2016,South Carolina,SC,Lancaster,45057,Donald Trump,23719,38938
2016,South Carolina,SC,Lancaster,45057,Other,1407,38938
2016,South Carolina,SC,Laurens,45059,Hillary Clinton,8889,26566
2016,South Carolina,SC,Laurens,45059,Donald Trump,16816,26566
2016,South Carolina,SC,Laurens,45059,Other,861,26566
2016,South Carolina,SC,Lee,45061,Hillary Clinton,5199,8156
2016,South Carolina,SC,Lee,45061,Donald Trump,2803,8156
2016,South Carolina,SC,Lee,45061,Other,154,8156
2016,South Carolina,SC,Lexington,45063,Hillary Clinton,35230,122093
2016,South Carolina,SC,Lexington,45063,Donald Trump,80026,122093
2016,South Carolina,SC,Lexington,45063,Other,6837,122093
2016,South Carolina,SC,McCormick,45065,Hillary Clinton,2479,5216
2016,South Carolina,SC,McCormick,45065,Donald Trump,2652,5216
2016,South Carolina,SC,McCormick,45065,Other,85,5216
2016,South Carolina,SC,Marion,45067,Hillary Clinton,8569,14276
2016,South Carolina,SC,Marion,45067,Donald Trump,5444,14276
2016,South Carolina,SC,Marion,45067,Other,263,14276
2016,South Carolina,SC,Marlboro,45069,Hillary Clinton,5954,10389
2016,South Carolina,SC,Marlboro,45069,Donald Trump,4267,10389
2016,South Carolina,SC,Marlboro,45069,Other,168,10389
2016,South Carolina,SC,Newberry,45071,Hillary Clinton,6217,16807
2016,South Carolina,SC,Newberry,45071,Donald Trump,10017,16807
2016,South Carolina,SC,Newberry,45071,Other,573,16807
2016,South Carolina,SC,Oconee,45073,Hillary Clinton,7998,33635
2016,South Carolina,SC,Oconee,45073,Donald Trump,24178,33635
2016,South Carolina,SC,Oconee,45073,Other,1459,33635
2016,South Carolina,SC,Orangeburg,45075,Hillary Clinton,26318,38910
2016,South Carolina,SC,Orangeburg,45075,Donald Trump,11931,38910
2016,South Carolina,SC,Orangeburg,45075,Other,661,38910
2016,South Carolina,SC,Pickens,45077,Hillary Clinton,10354,49049
2016,South Carolina,SC,Pickens,45077,Donald Trump,36236,49049
2016,South Carolina,SC,Pickens,45077,Other,2459,49049
2016,South Carolina,SC,Richland,45079,Hillary Clinton,108000,168722
2016,South Carolina,SC,Richland,45079,Donald Trump,52469,168722
2016,South Carolina,SC,Richland,45079,Other,8253,168722
2016,South Carolina,SC,Saluda,45081,Hillary Clinton,2813,8564
2016,South Carolina,SC,Saluda,45081,Donald Trump,5526,8564
2016,South Carolina,SC,Saluda,45081,Other,225,8564
2016,South Carolina,SC,Spartanburg,45083,Hillary Clinton,39997,121090
2016,South Carolina,SC,Spartanburg,45083,Donald Trump,76277,121090
2016,South Carolina,SC,Spartanburg,45083,Other,4816,121090
2016,South Carolina,SC,Sumter,45085,Hillary Clinton,24047,44086
2016,South Carolina,SC,Sumter,45085,Donald Trump,18745,44086
2016,South Carolina,SC,Sumter,45085,Other,1294,44086
2016,South Carolina,SC,Union,45087,Hillary Clinton,4729,12092
2016,South Carolina,SC,Union,45087,Donald Trump,7061,12092
2016,South Carolina,SC,Union,45087,Other,302,12092
2016,South Carolina,SC,Williamsburg,45089,Hillary Clinton,9953,15054
2016,South Carolina,SC,Williamsburg,45089,Donald Trump,4864,15054
2016,South Carolina,SC,Williamsburg,45089,Other,237,15054
2016,South Carolina,SC,York,45091,Hillary Clinton,41593,114357
2016,South Carolina,SC,York,45091,Donald Trump,66754,114357
2016,South Carolina,SC,York,45091,Other,6010,114357
2016,South Dakota,SD,Aurora,46003,Hillary Clinton,340,1407
2016,South Dakota,SD,Aurora,46003,Donald Trump,974,1407
2016,South Dakota,SD,Aurora,46003,Other,93,1407
2016,South Dakota,SD,Beadle,46005,Hillary Clinton,1912,6772
2016,South Dakota,SD,Beadle,46005,Donald Trump,4455,6772
2016,South Dakota,SD,Beadle,46005,Other,405,6772
2016,South Dakota,SD,Bennett,46007,Hillary Clinton,412,1149
2016,South Dakota,SD,Bennett,46007,Donald Trump,666,1149
2016,South Dakota,SD,Bennett,46007,Other,71,1149
2016,South Dakota,SD,Bon Homme,46009,Hillary Clinton,704,2974
2016,South Dakota,SD,Bon Homme,46009,Donald Trump,2105,2974
2016,South Dakota,SD,Bon Homme,46009,Other,165,2974
2016,South Dakota,SD,Brookings,46011,Hillary Clinton,4879,12680
2016,South Dakota,SD,Brookings,46011,Donald Trump,6748,12680
2016,South Dakota,SD,Brookings,46011,Other,1053,12680
2016,South Dakota,SD,Brown,46013,Hillary Clinton,5452,16114
2016,South Dakota,SD,Brown,46013,Donald Trump,9613,16114
2016,South Dakota,SD,Brown,46013,Other,1049,16114
2016,South Dakota,SD,Brule,46015,Hillary Clinton,571,2288
2016,South Dakota,SD,Brule,46015,Donald Trump,1565,2288
2016,South Dakota,SD,Brule,46015,Other,152,2288
2016,South Dakota,SD,Buffalo,46017,Hillary Clinton,296,490
2016,South Dakota,SD,Buffalo,46017,Donald Trump,171,490
2016,South Dakota,SD,Buffalo,46017,Other,23,490
2016,South Dakota,SD,Butte,46019,Hillary Clinton,696,4351
2016,South Dakota,SD,Butte,46019,Donald Trump,3357,4351
2016,South Dakota,SD,Butte,46019,Other,298,4351
2016,South Dakota,SD,Campbell,46021,Hillary Clinton,105,831
2016,South Dakota,SD,Campbell,46021,Donald Trump,704,831
2016,South Dakota,SD,Campbell,46021,Other,22,831
2016,South Dakota,SD,Charles Mix,46023,Hillary Clinton,935,3433
2016,South Dakota,SD,Charles Mix,46023,Donald Trump,2382,3433
2016,South Dakota,SD,Charles Mix,46023,Other,116,3433
2016,South Dakota,SD,Clark,46025,Hillary Clinton,398,1657
2016,South Dakota,SD,Clark,46025,Donald Trump,1139,1657
2016,South Dakota,SD,Clark,46025,Other,120,1657
2016,South Dakota,SD,Clay,46027,Hillary Clinton,2608,5069
2016,South Dakota,SD,Clay,46027,Donald Trump,2109,5069
2016,South Dakota,SD,Clay,46027,Other,352,5069
2016,South Dakota,SD,Codington,46029,Hillary Clinton,3174,11669
2016,South Dakota,SD,Codington,46029,Donald Trump,7764,11669
2016,South Dakota,SD,Codington,46029,Other,731,11669
2016,South Dakota,SD,Corson,46031,Hillary Clinton,535,1175
2016,South Dakota,SD,Corson,46031,Donald Trump,588,1175
2016,South Dakota,SD,Corson,46031,Other,52,1175
2016,South Dakota,SD,Custer,46033,Hillary Clinton,1121,4721
2016,South Dakota,SD,Custer,46033,Donald Trump,3293,4721
2016,South Dakota,SD,Custer,46033,Other,307,4721
2016,South Dakota,SD,Davison,46035,Hillary Clinton,2355,7952
2016,South Dakota,SD,Davison,46035,Donald Trump,5157,7952
2016,South Dakota,SD,Davison,46035,Other,440,7952
2016,South Dakota,SD,Day,46037,Hillary Clinton,974,2747
2016,South Dakota,SD,Day,46037,Donald Trump,1627,2747
2016,South Dakota,SD,Day,46037,Other,146,2747
2016,South Dakota,SD,Deuel,46039,Hillary Clinton,570,2080
2016,South Dakota,SD,Deuel,46039,Donald Trump,1366,2080
2016,South Dakota,SD,Deuel,46039,Other,144,2080
2016,South Dakota,SD,Dewey,46041,Hillary Clinton,888,1708
2016,South Dakota,SD,Dewey,46041,Donald Trump,723,1708
2016,South Dakota,SD,Dewey,46041,Other,97,1708
2016,South Dakota,SD,Douglas,46043,Hillary Clinton,214,1605
2016,South Dakota,SD,Douglas,46043,Donald Trump,1338,1605
2016,South Dakota,SD,Douglas,46043,Other,53,1605
2016,South Dakota,SD,Edmunds,46045,Hillary Clinton,380,1918
2016,South Dakota,SD,Edmunds,46045,Donald Trump,1433,1918
2016,South Dakota,SD,Edmunds,46045,Other,105,1918
2016,South Dakota,SD,Fall River,46047,Hillary Clinton,821,3563
2016,South Dakota,SD,Fall River,46047,Donald Trump,2511,3563
2016,South Dakota,SD,Fall River,46047,Other,231,3563
2016,South Dakota,SD,Faulk,46049,Hillary Clinton,204,1118
2016,South Dakota,SD,Faulk,46049,Donald Trump,858,1118
2016,South Dakota,SD,Faulk,46049,Other,56,1118
2016,South Dakota,SD,Grant,46051,Hillary Clinton,971,3564
2016,South Dakota,SD,Grant,46051,Donald Trump,2382,3564
2016,South Dakota,SD,Grant,46051,Other,211,3564
2016,South Dakota,SD,Gregory,46053,Hillary Clinton,391,2091
2016,South Dakota,SD,Gregory,46053,Donald Trump,1600,2091
2016,South Dakota,SD,Gregory,46053,Other,100,2091
2016,South Dakota,SD,Haakon,46055,Hillary Clinton,77,1044
2016,South Dakota,SD,Haakon,46055,Donald Trump,936,1044
2016,South Dakota,SD,Haakon,46055,Other,31,1044
2016,South Dakota,SD,Hamlin,46057,Hillary Clinton,555,2762
2016,South Dakota,SD,Hamlin,46057,Donald Trump,2051,2762
2016,South Dakota,SD,Hamlin,46057,Other,156,2762
2016,South Dakota,SD,Hand,46059,Hillary Clinton,334,1818
2016,South Dakota,SD,Hand,46059,Donald Trump,1391,1818
2016,South Dakota,SD,Hand,46059,Other,93,1818
2016,South Dakota,SD,Hanson,46061,Hillary Clinton,424,2006
2016,South Dakota,SD,Hanson,46061,Donald Trump,1497,2006
2016,South Dakota,SD,Hanson,46061,Other,85,2006
2016,South Dakota,SD,Harding,46063,Hillary Clinton,38,770
2016,South Dakota,SD,Harding,46063,Donald Trump,695,770
2016,South Dakota,SD,Harding,46063,Other,37,770
2016,South Dakota,SD,Hughes,46065,Hillary Clinton,2450,8175
2016,South Dakota,SD,Hughes,46065,Donald Trump,5174,8175
2016,South Dakota,SD,Hughes,46065,Other,551,8175
2016,South Dakota,SD,Hutchinson,46067,Hillary Clinton,692,3365
2016,South Dakota,SD,Hutchinson,46067,Donald Trump,2517,3365
2016,South Dakota,SD,Hutchinson,46067,Other,156,3365
2016,South Dakota,SD,Hyde,46069,Hillary Clinton,125,690
2016,South Dakota,SD,Hyde,46069,Donald Trump,543,690
2016,South Dakota,SD,Hyde,46069,Other,22,690
2016,South Dakota,SD,Jackson,46071,Hillary Clinton,323,1095
2016,South Dakota,SD,Jackson,46071,Donald Trump,722,1095
2016,South Dakota,SD,Jackson,46071,Other,50,1095
2016,South Dakota,SD,Jerauld,46073,Hillary Clinton,264,967
2016,South Dakota,SD,Jerauld,46073,Donald Trump,648,967
2016,South Dakota,SD,Jerauld,46073,Other,55,967
2016,South Dakota,SD,Jones,46075,Hillary Clinton,69,558
2016,South Dakota,SD,Jones,46075,Donald Trump,450,558
2016,South Dakota,SD,Jones,46075,Other,39,558
2016,South Dakota,SD,Kingsbury,46077,Hillary Clinton,703,2551
2016,South Dakota,SD,Kingsbury,46077,Donald Trump,1680,2551
2016,South Dakota,SD,Kingsbury,46077,Other,168,2551
2016,South Dakota,SD,Lake,46079,Hillary Clinton,2314,6786
2016,South Dakota,SD,Lake,46079,Donald Trump,4038,6786
2016,South Dakota,SD,Lake,46079,Other,434,6786
2016,South Dakota,SD,Lawrence,46081,Hillary Clinton,3356,11842
2016,South Dakota,SD,Lawrence,46081,Donald Trump,7411,11842
2016,South Dakota,SD,Lawrence,46081,Other,1075,11842
2016,South Dakota,SD,Lincoln,46083,Hillary Clinton,8076,25231
2016,South Dakota,SD,Lincoln,46083,Donald Trump,15499,25231
2016,South Dakota,SD,Lincoln,46083,Other,1656,25231
2016,South Dakota,SD,Lyman,46085,Hillary Clinton,369,1421
2016,South Dakota,SD,Lyman,46085,Donald Trump,977,1421
2016,South Dakota,SD,Lyman,46085,Other,75,1421
2016,South Dakota,SD,McCook,46087,Hillary Clinton,623,2587
2016,South Dakota,SD,McCook,46087,Donald Trump,1794,2587
2016,South Dakota,SD,McCook,46087,Other,170,2587
2016,South Dakota,SD,McPherson,46089,Hillary Clinton,192,1137
2016,South Dakota,SD,McPherson,46089,Donald Trump,892,1137
2016,South Dakota,SD,McPherson,46089,Other,53,1137
2016,South Dakota,SD,Marshall,46091,Hillary Clinton,754,1947
2016,South Dakota,SD,Marshall,46091,Donald Trump,1056,1947
2016,South Dakota,SD,Marshall,46091,Other,137,1947
2016,South Dakota,SD,Meade,46093,Hillary Clinton,2223,11621
2016,South Dakota,SD,Meade,46093,Donald Trump,8441,11621
2016,South Dakota,SD,Meade,46093,Other,957,11621
2016,South Dakota,SD,Mellette,46095,Hillary Clinton,238,683
2016,South Dakota,SD,Mellette,46095,Donald Trump,402,683
2016,South Dakota,SD,Mellette,46095,Other,43,683
2016,South Dakota,SD,Miner,46097,Hillary Clinton,281,1064
2016,South Dakota,SD,Miner,46097,Donald Trump,706,1064
2016,South Dakota,SD,Miner,46097,Other,77,1064
2016,South Dakota,SD,Minnehaha,46099,Hillary Clinton,30610,78263
2016,South Dakota,SD,Minnehaha,46099,Donald Trump,42043,78263
2016,South Dakota,SD,Minnehaha,46099,Other,5610,78263
2016,South Dakota,SD,Moody,46101,Hillary Clinton,1043,2933
2016,South Dakota,SD,Moody,46101,Donald Trump,1731,2933
2016,South Dakota,SD,Moody,46101,Other,159,2933
2016,South Dakota,SD,Pennington,46103,Hillary Clinton,14074,47743
2016,South Dakota,SD,Pennington,46103,Donald Trump,29804,47743
2016,South Dakota,SD,Pennington,46103,Other,3865,47743
2016,South Dakota,SD,Perkins,46105,Hillary Clinton,188,1606
2016,South Dakota,SD,Perkins,46105,Donald Trump,1333,1606
2016,South Dakota,SD,Perkins,46105,Other,85,1606
2016,South Dakota,SD,Potter,46107,Hillary Clinton,215,1337
2016,South Dakota,SD,Potter,46107,Donald Trump,1071,1337
2016,South Dakota,SD,Potter,46107,Other,51,1337
2016,South Dakota,SD,Roberts,46109,Hillary Clinton,1540,3889
2016,South Dakota,SD,Roberts,46109,Donald Trump,2144,3889
2016,South Dakota,SD,Roberts,46109,Other,205,3889
2016,South Dakota,SD,Sanborn,46111,Hillary Clinton,241,1123
2016,South Dakota,SD,Sanborn,46111,Donald Trump,819,1123
2016,South Dakota,SD,Sanborn,46111,Other,63,1123
2016,South Dakota,SD,Oglala Lakota,46113,Hillary Clinton,2510,2905
2016,South Dakota,SD,Oglala Lakota,46113,Donald Trump,241,2905
2016,South Dakota,SD,Oglala Lakota,46113,Other,154,2905
2016,South Dakota,SD,Spink,46115,Hillary Clinton,919,2951
2016,South Dakota,SD,Spink,46115,Donald Trump,1854,2951
2016,South Dakota,SD,Spink,46115,Other,178,2951
2016,South Dakota,SD,Stanley,46117,Hillary Clinton,329,1567
2016,South Dakota,SD,Stanley,46117,Donald Trump,1148,1567
2016,South Dakota,SD,Stanley,46117,Other,90,1567
2016,South Dakota,SD,Sully,46119,Hillary Clinton,137,861
2016,South Dakota,SD,Sully,46119,Donald Trump,679,861
2016,South Dakota,SD,Sully,46119,Other,45,861
2016,South Dakota,SD,Todd,46121,Hillary Clinton,1505,2125
2016,South Dakota,SD,Todd,46121,Donald Trump,487,2125
2016,South Dakota,SD,Todd,46121,Other,133,2125
2016,South Dakota,SD,Tripp,46123,Hillary Clinton,462,2630
2016,South Dakota,SD,Tripp,46123,Donald Trump,2069,2630
2016,South Dakota,SD,Tripp,46123,Other,99,2630
2016,South Dakota,SD,Turner,46125,Hillary Clinton,961,4150
2016,South Dakota,SD,Turner,46125,Donald Trump,2937,4150
2016,South Dakota,SD,Turner,46125,Other,252,4150
2016,South Dakota,SD,Union,46127,Hillary Clinton,2227,7897
2016,South Dakota,SD,Union,46127,Donald Trump,5290,7897
2016,South Dakota,SD,Union,46127,Other,380,7897
2016,South Dakota,SD,Walworth,46129,Hillary Clinton,457,2477
2016,South Dakota,SD,Walworth,46129,Donald Trump,1896,2477
2016,South Dakota,SD,Walworth,46129,Other,124,2477
2016,South Dakota,SD,Yankton,46135,Hillary Clinton,3301,9623
2016,South Dakota,SD,Yankton,46135,Donald Trump,5659,9623
2016,South Dakota,SD,Yankton,46135,Other,663,9623
2016,South Dakota,SD,Ziebach,46137,Hillary Clinton,353,767
2016,South Dakota,SD,Ziebach,46137,Donald Trump,368,767
2016,South Dakota,SD,Ziebach,46137,Other,46,767
2016,Tennessee,TN,Anderson,47001,Hillary Clinton,9013,29881
2016,Tennessee,TN,Anderson,47001,Donald Trump,19212,29881
2016,Tennessee,TN,Anderson,47001,Other,1656,29881
2016,Tennessee,TN,Bedford,47003,Hillary Clinton,3395,15355
2016,Tennessee,TN,Bedford,47003,Donald Trump,11486,15355
2016,Tennessee,TN,Bedford,47003,Other,474,15355
2016,Tennessee,TN,Benton,47005,Hillary Clinton,1474,6328
2016,Tennessee,TN,Benton,47005,Donald Trump,4716,6328
2016,Tennessee,TN,Benton,47005,Other,138,6328
2016,Tennessee,TN,Bledsoe,47007,Hillary Clinton,897,4664
2016,Tennessee,TN,Bledsoe,47007,Donald Trump,3622,4664
2016,Tennessee,TN,Bledsoe,47007,Other,145,4664
2016,Tennessee,TN,Blount,47009,Hillary Clinton,12100,52208
2016,Tennessee,TN,Blount,47009,Donald Trump,37443,52208
2016,Tennessee,TN,Blount,47009,Other,2665,52208
2016,Tennessee,TN,Bradley,47011,Hillary Clinton,7070,38666
2016,Tennessee,TN,Bradley,47011,Donald Trump,29768,38666
2016,Tennessee,TN,Bradley,47011,Other,1828,38666
2016,Tennessee,TN,Campbell,47013,Hillary Clinton,2248,12532
2016,Tennessee,TN,Campbell,47013,Donald Trump,9870,12532
2016,Tennessee,TN,Campbell,47013,Other,414,12532
2016,Tennessee,TN,Cannon,47015,Hillary Clinton,1127,5314
2016,Tennessee,TN,Cannon,47015,Donald Trump,4007,5314
2016,Tennessee,TN,Cannon,47015,Other,180,5314
2016,Tennessee,TN,Carroll,47017,Hillary Clinton,2327,10384
2016,Tennessee,TN,Carroll,47017,Donald Trump,7756,10384
2016,Tennessee,TN,Carroll,47017,Other,301,10384
2016,Tennessee,TN,Carter,47019,Hillary Clinton,3453,21084
2016,Tennessee,TN,Carter,47019,Donald Trump,16898,21084
2016,Tennessee,TN,Carter,47019,Other,733,21084
2016,Tennessee,TN,Cheatham,47021,Hillary Clinton,3878,15924
2016,Tennessee,TN,Cheatham,47021,Donald Trump,11297,15924
2016,Tennessee,TN,Cheatham,47021,Other,749,15924
2016,Tennessee,TN,Chester,47023,Hillary Clinton,1243,6507
2016,Tennessee,TN,Chester,47023,Donald Trump,5081,6507
2016,Tennessee,TN,Chester,47023,Other,183,6507
2016,Tennessee,TN,Claiborne,47025,Hillary Clinton,1832,10740
2016,Tennessee,TN,Claiborne,47025,Donald Trump,8602,10740
2016,Tennessee,TN,Claiborne,47025,Other,306,10740
2016,Tennessee,TN,Clay,47027,Hillary Clinton,707,2920
2016,Tennessee,TN,Clay,47027,Donald Trump,2141,2920
2016,Tennessee,TN,Clay,47027,Other,72,2920
2016,Tennessee,TN,Cocke,47029,Hillary Clinton,1981,12126
2016,Tennessee,TN,Cocke,47029,Donald Trump,9791,12126
2016,Tennessee,TN,Cocke,47029,Other,354,12126
2016,Tennessee,TN,Coffee,47031,Hillary Clinton,4743,19971
2016,Tennessee,TN,Coffee,47031,Donald Trump,14417,19971
2016,Tennessee,TN,Coffee,47031,Other,811,19971
2016,Tennessee,TN,Crockett,47033,Hillary Clinton,1303,5397
2016,Tennessee,TN,Crockett,47033,Donald Trump,3982,5397
2016,Tennessee,TN,Crockett,47033,Other,112,5397
2016,Tennessee,TN,Cumberland,47035,Hillary Clinton,5202,26360
2016,Tennessee,TN,Cumberland,47035,Donald Trump,20413,26360
2016,Tennessee,TN,Cumberland,47035,Other,745,26360
2016,Tennessee,TN,Davidson,47037,Hillary Clinton,148864,249068
2016,Tennessee,TN,Davidson,47037,Donald Trump,84550,249068
2016,Tennessee,TN,Davidson,47037,Other,15654,249068
2016,Tennessee,TN,Decatur,47039,Hillary Clinton,894,4592
2016,Tennessee,TN,Decatur,47039,Donald Trump,3588,4592
2016,Tennessee,TN,Decatur,47039,Other,110,4592
2016,Tennessee,TN,DeKalb,47041,Hillary Clinton,1569,6955
2016,Tennessee,TN,DeKalb,47041,Donald Trump,5171,6955
2016,Tennessee,TN,DeKalb,47041,Other,215,6955
2016,Tennessee,TN,Dickson,47043,Hillary Clinton,4722,18699
2016,Tennessee,TN,Dickson,47043,Donald Trump,13233,18699
2016,Tennessee,TN,Dickson,47043,Other,744,18699
2016,Tennessee,TN,Dyer,47045,Hillary Clinton,2816,13336
2016,Tennessee,TN,Dyer,47045,Donald Trump,10180,13336
2016,Tennessee,TN,Dyer,47045,Other,340,13336
2016,Tennessee,TN,Fayette,47047,Hillary Clinton,5874,19394
2016,Tennessee,TN,Fayette,47047,Donald Trump,13055,19394
2016,Tennessee,TN,Fayette,47047,Other,465,19394
2016,Tennessee,TN,Fentress,47049,Hillary Clinton,1100,7333
2016,Tennessee,TN,Fentress,47049,Donald Trump,6038,7333
2016,Tennessee,TN,Fentress,47049,Other,195,7333
2016,Tennessee,TN,Franklin,47051,Hillary Clinton,4374,16404
2016,Tennessee,TN,Franklin,47051,Donald Trump,11532,16404
2016,Tennessee,TN,Franklin,47051,Other,498,16404
2016,Tennessee,TN,Gibson,47053,Hillary Clinton,5258,19547
2016,Tennessee,TN,Gibson,47053,Donald Trump,13786,19547
2016,Tennessee,TN,Gibson,47053,Other,503,19547
2016,Tennessee,TN,Giles,47055,Hillary Clinton,2917,11137
2016,Tennessee,TN,Giles,47055,Donald Trump,7970,11137
2016,Tennessee,TN,Giles,47055,Other,250,11137
2016,Tennessee,TN,Grainger,47057,Hillary Clinton,1154,8008
2016,Tennessee,TN,Grainger,47057,Donald Trump,6626,8008
2016,Tennessee,TN,Grainger,47057,Other,228,8008
2016,Tennessee,TN,Greene,47059,Hillary Clinton,4216,23583
2016,Tennessee,TN,Greene,47059,Donald Trump,18562,23583
2016,Tennessee,TN,Greene,47059,Other,805,23583
2016,Tennessee,TN,Grundy,47061,Hillary Clinton,999,4763
2016,Tennessee,TN,Grundy,47061,Donald Trump,3636,4763
2016,Tennessee,TN,Grundy,47061,Other,128,4763
2016,Tennessee,TN,Hamblen,47063,Hillary Clinton,4075,20692
2016,Tennessee,TN,Hamblen,47063,Donald Trump,15857,20692
2016,Tennessee,TN,Hamblen,47063,Other,760,20692
2016,Tennessee,TN,Hamilton,47065,Hillary Clinton,55316,142408
2016,Tennessee,TN,Hamilton,47065,Donald Trump,78733,142408
2016,Tennessee,TN,Hamilton,47065,Other,8359,142408
2016,Tennessee,TN,Hancock,47067,Hillary Clinton,322,2231
2016,Tennessee,TN,Hancock,47067,Donald Trump,1843,2231
2016,Tennessee,TN,Hancock,47067,Other,66,2231
2016,Tennessee,TN,Hardeman,47069,Hillary Clinton,4185,9273
2016,Tennessee,TN,Hardeman,47069,Donald Trump,4919,9273
2016,Tennessee,TN,Hardeman,47069,Other,169,9273
2016,Tennessee,TN,Hardin,47071,Hillary Clinton,1622,9949
2016,Tennessee,TN,Hardin,47071,Donald Trump,8012,9949
2016,Tennessee,TN,Hardin,47071,Other,315,9949
2016,Tennessee,TN,Hawkins,47073,Hillary Clinton,3507,20774
2016,Tennessee,TN,Hawkins,47073,Donald Trump,16648,20774
